Date,Open,High,Low,Close,Adj Close,Volume
2012-02-21,18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,15.628324508666992,605595200
2012-02-22,18.32428550720215,18.410356521606445,18.18107032775879,18.322856903076172,15.573379516601562,483302400
2012-02-23,18.395713806152344,18.493928909301758,18.196428298950195,18.4424991607666,15.675070762634277,568027600
2012-02-24,18.559642791748047,18.674999237060547,18.522857666015625,18.657499313354492,15.857803344726562,415072000
2012-02-27,18.618213653564453,18.875,18.43857192993164,18.777143478393555,15.959492683410645,547582000
2012-02-28,18.855714797973633,19.12178611755371,18.780357360839844,19.12178611755371,16.25242042541504,600387200
2012-02-29,19.341428756713867,19.5575008392334,19.132143020629883,19.37285614013672,16.4658145904541,952011200
2012-03-01,19.577499389648438,19.578929901123047,19.241785049438477,19.445356369018555,16.52743911743164,683270000
2012-03-02,19.437143325805664,19.5285701751709,19.375713348388672,19.470714569091797,16.548994064331055,431712400
2012-03-05,19.479286193847656,19.5528564453125,18.78571319580078,19.04142951965332,16.184123992919922,809124400
2012-03-06,18.7021427154541,19.06035614013672,18.43642807006836,18.937856674194336,16.096088409423828,810238800
2012-03-07,19.171428680419922,19.20642852783203,18.689285278320312,18.953214645385742,16.109148025512695,798520800
2012-03-08,19.096071243286133,19.392499923706055,19.00428581237793,19.356786727905273,16.452157974243164,516457200
2012-03-09,19.436071395874023,19.562143325805664,19.396785736083984,19.47035789489746,16.548686981201172,418919200
2012-03-12,19.606428146362305,19.71428680419922,19.53571319580078,19.71428680419922,16.756019592285156,407282400
2012-03-13,19.91214370727539,20.292142868041992,19.84821319580078,20.28928565979004,17.244731903076172,690855200
2012-03-14,20.644643783569336,21.239999771118164,20.549999237060547,21.056428909301758,17.89675521850586,1418844000
2012-03-15,21.414642333984375,21.42892837524414,20.662500381469727,20.912857055664062,17.774730682373047,1159718000
2012-03-16,20.882856369018555,21.042856216430664,20.64285659790039,20.9132137298584,17.775033950805664,825487600
2012-03-19,21.370357513427734,21.491785049438477,21.037500381469727,21.467857360839844,18.24645233154297,901236000
2012-03-20,21.41107177734375,21.674999237060547,21.124286651611328,21.641429901123047,18.39397621154785,816662000
2012-03-21,21.52642822265625,21.77321434020996,21.47892951965332,21.51785659790039,18.28894805908203,644042000
2012-03-22,21.349285125732422,21.58928680419922,21.26892852783203,21.405000686645508,18.193029403686523,623870800
2012-03-23,21.44607162475586,21.492856979370117,21.22857093811035,21.287500381469727,18.093156814575195,430488800
2012-03-26,21.421070098876953,21.683929443359375,21.259286880493164,21.6778564453125,18.424936294555664,595742000
2012-03-27,21.6492862701416,22.010000228881836,21.645000457763672,21.945714950561523,18.652603149414062,607129600
2012-03-28,22.084999084472656,22.194643020629883,21.796785354614258,22.057857513427734,18.747922897338867,655460400
2012-03-29,21.885000228881836,22.020000457763672,21.686786651611328,21.78071403503418,18.512359619140625,608238400
2012-03-30,21.741785049438477,21.805713653564453,21.354999542236328,21.412500381469727,18.19940185546875,731038000
2012-04-02,21.493928909301758,22.098928451538086,21.442142486572266,22.093929290771484,18.778575897216797,598351600
2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,22.4757137298584,19.103065490722656,834559600
2012-04-04,22.298213958740234,22.352142333984375,22.03571319580078,22.296785354614258,18.950990676879883,572980800
2012-04-05,22.39214324951172,22.66642951965332,22.264286041259766,22.63142967224121,19.23541831970215,641298000
2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,22.72249984741211,19.31283187866211,597536800
2012-04-10,22.854642868041992,23.0,22.35714340209961,22.444286346435547,19.076356887817383,889725200
2012-04-11,22.7214298248291,22.745357513427734,22.262142181396484,22.364286422729492,19.00836181640625,696614800
2012-04-12,22.321428298950195,22.547500610351562,22.16071319580078,22.241785049438477,18.90424346923828,614336800
2012-04-13,22.289642333984375,22.310714721679688,21.55392837524414,21.6153564453125,18.37181854248047,859644800
2012-04-16,21.787857055664062,21.795713424682617,20.65178680419922,20.718929290771484,17.609901428222656,1050786800
2012-04-17,20.676429748535156,21.78571319580078,20.425357818603516,21.774999618530273,18.507503509521484,1025528000
2012-04-18,21.91857147216797,22.15178680419922,21.52535629272461,21.726428985595703,18.46622657775879,954531200
2012-04-19,21.43642807006836,21.59749984741211,20.875713348388672,20.979999542236328,17.83180046081543,834719200
2012-04-20,21.12071418762207,21.23642921447754,20.372142791748047,20.463571548461914,17.392868041992188,1030985200
2012-04-23,20.378929138183594,20.59535789489746,19.87928581237793,20.417856216430664,17.354001998901367,966529200
2012-04-24,20.09321403503418,20.274642944335938,19.821428298950195,20.010000228881836,17.00735855102539,1076149200
2012-04-25,21.98714256286621,22.071428298950195,21.64285659790039,21.78571319580078,18.5166072845459,905777600
2012-04-26,21.938213348388672,21.953214645385742,21.504642486572266,21.703571319580078,18.44679069519043,536068400
2012-04-27,21.609643936157227,21.6492862701416,21.446428298950195,21.53571319580078,18.304121017456055,406722400
2012-04-30,21.350000381469727,21.371429443359375,20.821428298950195,20.856428146362305,17.72676658630371,506144800
2012-05-01,20.889286041259766,21.312856674194336,20.758214950561523,20.79035758972168,17.670618057250977,610999200
2012-05-02,20.722856521606445,20.97857093811035,20.67357063293457,20.9278564453125,17.7874755859375,427389200
2012-05-03,21.08928680419922,21.121429443359375,20.725000381469727,20.779285430908203,17.661205291748047,390549600
2012-05-04,20.610000610351562,20.65571403503418,20.184642791748047,20.1875,17.158220291137695,529992400
2012-05-07,20.053571701049805,20.456071853637695,20.043928146362305,20.338571548461914,17.28662109375,460118400
2012-05-08,20.34214210510254,20.41071319580078,19.95464324951172,20.292142868041992,17.247159957885742,497252000
2012-05-09,20.132143020629883,20.499286651611328,20.030357360839844,20.327856063842773,17.277517318725586,480704000
2012-05-10,20.520713806152344,20.567142486572266,20.301429748535156,20.375713348388672,17.318187713623047,333200000
2012-05-11,20.178571701049805,20.516786575317383,20.155357360839844,20.239643096923828,17.202537536621094,399546000
2012-05-14,20.091785430908203,20.268213272094727,19.91428565979004,19.93642807006836,16.94483184814453,352626400
2012-05-15,20.051786422729492,20.114999771118164,19.70535659790039,19.756071090698242,16.791534423828125,476336000
2012-05-16,19.787500381469727,19.88892936706543,19.322856903076172,19.502857208251953,16.576305389404297,560896000
2012-05-17,19.475357055664062,19.553571701049805,18.932857513427734,18.932857513427734,16.09184455871582,717220000
2012-05-18,19.06999969482422,19.407499313354492,18.6492862701416,18.942142486572266,16.0997371673584,732292400
2012-05-21,19.08928680419922,20.05500030517578,19.073213577270508,20.045713424682617,17.037704467773438,631106000
2012-05-22,20.3410701751709,20.49571418762207,19.735000610351562,19.891786575317383,16.90688133239746,694870400
2012-05-23,19.91071319580078,20.457143783569336,19.758214950561523,20.37714385986328,17.319412231445312,584897600
2012-05-24,20.56678581237793,20.58928680419922,20.043928146362305,20.190000534057617,17.160343170166016,496230000
2012-05-25,20.163928985595703,20.20892906188965,19.945356369018555,20.081785202026367,17.068370819091797,328507200
2012-05-29,20.389286041259766,20.5,20.18964385986328,20.438213348388672,17.371307373046875,380508800
2012-05-30,20.328571319580078,20.71392822265625,20.234285354614258,20.684642791748047,17.58075714111328,529429600
2012-05-31,20.740713119506836,20.76785659790039,20.409286499023438,20.633214950561523,17.53704833984375,491674400
2012-06-01,20.3271427154541,20.451786041259766,20.018571853637695,20.035356521606445,17.028902053833008,520987600
2012-06-04,20.053571701049805,20.26785659790039,19.58928680419922,20.153213500976562,17.129079818725586,556995600
2012-06-05,20.04535675048828,20.23107147216797,19.940357208251953,20.101070404052734,17.084758758544922,388214400
2012-06-06,20.27750015258789,20.49464225769043,20.196428298950195,20.409286499023438,17.346717834472656,401455600
2012-06-07,20.61750030517578,20.61857032775879,20.375,20.41857147216797,17.354610443115234,379766800
2012-06-08,20.41428565979004,20.735000610351562,20.321428298950195,20.7257137298584,17.615671157836914,347516400
2012-06-11,20.989999771118164,21.01785659790039,20.379642486572266,20.398929595947266,17.337919235229492,591264800
2012-06-12,20.516429901123047,20.593570709228516,20.239286422729492,20.5771427154541,17.48939323425293,435380400
2012-06-13,20.518571853637695,20.65999984741211,20.37071418762207,20.43428611755371,17.36797332763672,293580000
2012-06-14,20.40142822265625,20.48214340209961,20.259286880493164,20.411785125732422,17.34883689880371,345573200
2012-06-15,20.39285659790039,20.52214241027832,20.3410701751709,20.504642486572266,17.427776336669922,335255200
2012-06-18,20.391429901123047,20.996070861816406,20.370357513427734,20.920713424682617,17.78140640258789,440412000
2012-06-19,20.83571434020996,21.071428298950195,20.825000762939453,20.97892951965332,17.830890655517578,361404400
2012-06-20,21.00749969482422,21.04464340209961,20.742856979370117,20.919286727905273,17.780189514160156,358943200
2012-06-21,20.908571243286133,21.007856369018555,20.62285614013672,20.631071090698242,17.535232543945312,326351200
2012-06-22,20.68000030517578,20.792499542236328,20.55071449279785,20.78928565979004,17.66969871520996,284471600
2012-06-25,20.617856979370117,20.707143783569336,20.370357513427734,20.3846435546875,17.325780868530273,304382400
2012-06-26,20.40464210510254,20.517499923706055,20.26178550720215,20.429643630981445,17.364025115966797,276536400
2012-06-27,20.53571319580078,20.597856521606445,20.42571449279785,20.51785659790039,17.43899917602539,202997200
2012-06-28,20.416786193847656,20.5,20.20035743713379,20.323213577270508,17.2735652923584,282836400
2012-06-29,20.64285659790039,20.85714340209961,20.508928298950195,20.85714340209961,17.727380752563477,421500800
2012-07-02,20.883214950561523,21.195356369018555,20.842857360839844,21.161428451538086,17.986000061035156,400092000
2012-07-03,21.24571418762207,21.428571701049805,21.21428680419922,21.407499313354492,18.19515037536621,241712800
2012-07-05,21.448570251464844,21.94071388244629,21.41607093811035,21.783571243286133,18.514789581298828,484383200
2012-07-06,21.681785583496094,21.729999542236328,21.485000610351562,21.63857078552246,18.391544342041016,418930400
2012-07-09,21.617856979370117,21.924999237060547,21.57535743713379,21.92464256286621,18.63468360900879,379405600
2012-07-10,22.070356369018555,22.138214111328125,21.618213653564453,21.721786499023438,18.462278366088867,511957600
2012-07-11,21.64714241027832,21.7021427154541,21.329286575317383,21.5867862701416,18.347532272338867,469322000
2012-07-12,21.437143325805664,21.552499771118164,21.167142868041992,21.389286041259766,18.179676055908203,428041600
2012-07-13,21.5339298248291,21.68535614013672,21.428571701049805,21.60607147216797,18.363924026489258,311427200
2012-07-16,21.61142921447754,21.843570709228516,21.60785675048828,21.675357818603516,18.422813415527344,301260400
2012-07-17,21.813928604125977,21.83928680419922,21.54107093811035,21.676429748535156,18.423725128173828,293624800
2012-07-18,21.663928985595703,21.726428985595703,21.555713653564453,21.652143478393555,18.403087615966797,252700000
2012-07-19,21.83142852783203,21.97678565979004,21.64285659790039,21.940000534057617,18.647743225097656,436861600
2012-07-20,21.89392852783203,21.944286346435547,21.560714721679688,21.582143783569336,18.34358787536621,397471200
2012-07-23,21.22857093811035,21.639286041259766,20.989643096923828,21.565357208251953,18.329320907592773,487975600
2012-07-24,21.692142486572266,21.7742862701416,21.375356674194336,21.461429595947266,18.240985870361328,565132400
2012-07-25,20.516429901123047,20.742856979370117,20.35714340209961,20.534643173217773,17.45326805114746,877312800
2012-07-26,20.705713272094727,20.72857093811035,20.3700008392334,20.531429290771484,17.450538635253906,406632800
2012-07-27,20.53607177734375,20.922500610351562,20.413928985595703,20.898571014404297,17.762588500976562,403936400
2012-07-30,21.104286193847656,21.408571243286133,20.99357032775879,21.25107192993164,18.062192916870117,379142400
2012-07-31,21.543928146362305,21.8464298248291,21.525714874267578,21.812856674194336,18.5396785736084,462327600
2012-08-01,21.99678611755371,22.014286041259766,21.53571319580078,21.671785354614258,18.41977882385254,384501600
2012-08-02,21.530000686645508,21.81035614013672,21.4375,21.706785202026367,18.449522018432617,332158400
2012-08-03,21.91535758972168,22.070714950561523,21.841428756713867,21.989286422729492,18.68963623046875,344920800
2012-08-06,22.046070098876953,22.31678581237793,21.97357177734375,22.233928680419922,18.897563934326172,302103200
2012-08-07,22.241785049438477,22.321428298950195,22.072856903076172,22.175357818603516,18.847789764404297,290446800
2012-08-08,22.121070861816406,22.281429290771484,22.03928565979004,22.13785743713379,18.81591033935547,244706000
2012-08-09,22.066070556640625,22.20464324951172,22.064285278320312,22.168928146362305,18.9232234954834,221642400
2012-08-10,22.096786499023438,22.205713272094727,22.0964298248291,22.203571319580078,18.952791213989258,194938800
2012-08-13,22.26392936706543,22.5,22.258928298950195,22.5,19.2058162689209,278832400
2012-08-14,22.56678581237793,22.8075008392334,22.50749969482422,22.56035614013672,19.257343292236328,340169200
2012-08-15,22.546428680419922,22.64285659790039,22.41964340209961,22.52964210510254,19.23111915588379,257342400
2012-08-16,22.543214797973633,22.74142837524414,22.51785659790039,22.726428985595703,19.39909553527832,254534000
2012-08-17,22.85714340209961,23.149642944335938,22.81464385986328,23.146785736083984,19.757911682128906,442761200
2012-08-20,23.214643478393555,23.75535774230957,23.21071434020996,23.75535774230957,20.277387619018555,613384800
2012-08-21,23.957857131958008,24.10285758972168,23.226070404052734,23.430713653564453,20.000267028808594,812719600
2012-08-22,23.372142791748047,23.89285659790039,23.146785736083984,23.888214111328125,20.390790939331055,565322800
2012-08-23,23.789642333984375,23.924999237060547,23.612499237060547,23.66535758972168,20.200557708740234,420128800
2012-08-24,23.55392837524414,23.90999984741211,23.412500381469727,23.68642807006836,20.21854591369629,437340400
2012-08-27,24.285356521606445,24.31678581237793,24.05500030517578,24.13142967224121,20.5983943939209,427008400
2012-08-28,24.106428146362305,24.14642906188965,23.952499389648438,24.100000381469727,20.571565628051758,267416800
2012-08-29,24.116071701049805,24.202499389648438,24.02142906188965,24.052499771118164,20.53101921081543,202806800
2012-08-30,23.95142936706543,23.983928680419922,23.673213958740234,23.70964241027832,20.238359451293945,302699600
2012-08-31,23.83035659790039,23.878570556640625,23.47321319580078,23.75857162475586,20.280118942260742,338321200
2012-09-04,23.777143478393555,24.11214256286621,23.73214340209961,24.10607147216797,20.57674789428711,367892000
2012-09-05,24.127500534057617,24.155357360839844,23.91428565979004,23.936786651611328,20.4322509765625,336375200
2012-09-06,24.041786193847656,24.22464370727539,23.957143783569336,24.15250015258789,20.616382598876953,391196400
2012-09-07,24.2160701751709,24.374286651611328,24.1346435546875,24.301429748535156,20.743501663208008,329666400
2012-09-10,24.301786422729492,24.403213500976562,23.64642906188965,23.669286727905273,20.203920364379883,487998000
2012-09-11,23.753929138183594,23.93214225769043,23.446428298950195,23.592500686645508,20.138368606567383,503983200
2012-09-12,23.816070556640625,23.924999237060547,23.428571701049805,23.921070098876953,20.41883659362793,712233200
2012-09-13,24.19178581237793,24.48214340209961,24.098928451538086,24.39214324951172,20.82093620300293,598360000
2012-09-14,24.641429901123047,24.89214324951172,24.5674991607666,24.68857192993164,21.07396697998047,600474000
2012-09-17,24.97678565979004,24.992856979370117,24.8075008392334,24.992143630981445,21.33309555053711,398031200
2012-09-18,24.99571418762207,25.083213806152344,24.872142791748047,25.068214416503906,21.398027420043945,373503200
2012-09-19,25.009286880493164,25.142499923706055,24.984643936157227,25.075000762939453,21.4038143157959,326874800
2012-09-20,24.969999313354492,25.00214385986328,24.77214241027832,24.953571319580078,21.300168991088867,336568400
2012-09-21,25.086071014404297,25.18107032775879,24.977142333984375,25.00321388244629,21.3425350189209,571589200
2012-09-24,24.53071403503418,24.825714111328125,24.39285659790039,24.671070098876953,21.059022903442383,639766400
2012-09-25,24.580713272094727,24.742143630981445,24.03571319580078,24.05500030517578,20.533157348632812,518789600
2012-09-26,23.88357162475586,24.024642944335938,23.614286422729492,23.75642967224121,20.27829360961914,576503200
2012-09-27,23.72464370727539,24.36321449279785,23.58392906188965,24.332857131958008,20.77033233642578,594090000
2012-09-28,24.241071701049805,24.32535743713379,23.8125,23.825000762939453,20.336830139160156,535110800
2012-10-01,23.969999313354492,24.16964340209961,23.446428298950195,23.54964256286621,20.101789474487305,543594800
2012-10-02,23.636070251464844,23.798213958740234,23.237499237060547,23.618213653564453,20.160314559936523,627992400
2012-10-03,23.7450008392334,23.9950008392334,23.66535758972168,23.980356216430664,20.469440460205078,424281200
2012-10-04,23.97321319580078,24.08035659790039,23.769643783569336,23.814285278320312,20.327688217163086,370725600
2012-10-05,23.757143020629883,23.78571319580078,23.260000228881836,23.306785583496094,19.89448356628418,594006000
2012-10-08,23.10285758972168,23.12714385986328,22.71821403503418,22.791786193847656,19.454883575439453,637994000
2012-10-09,22.808929443359375,22.874643325805664,22.269643783569336,22.70892906188965,19.3841609954834,838597200
2012-10-10,22.847856521606445,23.03499984741211,22.75,22.8896427154541,19.538410186767578,510356000
2012-10-11,23.08928680419922,23.114286422729492,22.43214225769043,22.43214225769043,19.147899627685547,546081200
2012-10-12,22.484285354614258,22.692142486572266,22.332143783569336,22.489643096923828,19.196977615356445,460014800
2012-10-15,22.58392906188965,22.68321418762207,22.280357360839844,22.670000076293945,19.350929260253906,432502000
2012-10-16,22.69178581237793,23.225000381469727,22.53571319580078,23.206785202026367,19.809127807617188,549771600
2012-10-17,23.17392921447754,23.313928604125977,23.0,23.021785736083984,19.651206970214844,389037600
2012-10-18,22.842500686645508,22.930713653564453,22.5,22.59428596496582,19.286298751831055,476624400
2012-10-19,22.537500381469727,22.563213348388672,21.77214241027832,21.780000686645508,18.591238021850586,744086000
2012-10-22,21.872142791748047,22.692142486572266,21.812856674194336,22.64392852783203,19.328676223754883,546730800
2012-10-23,22.53571319580078,22.639286041259766,21.8464298248291,21.90571403503418,18.69853973388672,707145600
2012-10-24,22.194286346435547,22.376785278320312,21.808570861816406,22.02964210510254,18.8043270111084,558527200
2012-10-25,22.14285659790039,22.21428680419922,21.626785278320312,21.769285202026367,18.58208465576172,656325600
2012-10-26,21.765356063842773,21.928571701049805,21.10714340209961,21.571428298950195,18.413196563720703,1018432800
2012-10-31,21.24571418762207,21.498571395874023,20.989286422729492,21.261428833007812,18.148588180541992,510003200
2012-11-01,21.364999771118164,21.53571319580078,21.22035789489746,21.30500030517578,18.185775756835938,361298000
2012-11-02,21.28178596496582,21.319643020629883,20.52678680419922,20.600000381469727,17.583995819091797,599373600
2012-11-05,20.84000015258789,20.991785049438477,20.628570556640625,20.87928581237793,17.8223876953125,529135600
2012-11-06,21.07964324951172,21.097856521606445,20.717500686645508,20.816070556640625,17.7684326171875,374917200
2012-11-07,20.494285583496094,20.519285202026367,19.84821319580078,19.928571701049805,17.088558197021484,793648800
2012-11-08,20.022499084472656,20.07964324951172,19.11750030517578,19.20535659790039,16.468414306640625,1056146000
2012-11-09,19.30071449279785,19.817142486572266,19.06142807006836,19.537857055664062,16.7535343170166,929913600
2012-11-12,19.79107093811035,19.803571701049805,19.237499237060547,19.38678550720215,16.62398910522461,515802000
2012-11-13,19.24678611755371,19.65999984741211,19.15571403503418,19.389286041259766,16.626127243041992,532949200
2012-11-14,19.48214340209961,19.551786422729492,19.1492862701416,19.174285888671875,16.441770553588867,477170400
2012-11-15,19.197500228881836,19.26785659790039,18.665000915527344,18.77214241027832,16.096939086914062,789910800
2012-11-16,18.757143020629883,18.928571701049805,18.0625,18.845714569091797,16.1600284576416,1266893600
2012-11-19,19.311071395874023,20.26785659790039,19.281429290771484,20.20464324951172,17.325294494628906,823317600
2012-11-20,20.425357818603516,20.426786422729492,19.806428909301758,20.032499313354492,17.17767906188965,642754000
2012-11-21,20.15178680419922,20.263214111328125,19.878570556640625,20.060714721679688,17.201873779296875,373002000
2012-11-23,20.256071090698242,20.428571701049805,20.092857360839844,20.41071319580078,17.50199317932129,272826400
2012-11-26,20.56785774230957,21.071428298950195,20.489643096923828,21.054643630981445,18.05415916442871,630579600
2012-11-27,21.055356979370117,21.086429595947266,20.717857360839844,20.885000228881836,17.908695220947266,533330000
2012-11-28,20.616785049438477,20.921428680419922,20.437856674194336,20.819286346435547,17.852338790893555,520864400
2012-11-29,21.079286575317383,21.22321319580078,20.90178680419922,21.04857063293457,18.048954010009766,514698800
2012-11-30,20.956785202026367,21.014286041259766,20.809999465942383,20.902856826782227,17.924001693725586,391319600
2012-12-03,21.201786041259766,21.2353572845459,20.91071319580078,20.93535614013672,17.951873779296875,364280000
2012-12-04,20.7785701751709,20.7785701751709,20.43321418762207,20.566070556640625,17.635211944580078,557068400
2012-12-05,20.318214416503906,20.33035659790039,19.241785049438477,19.24250030517578,16.500267028808594,1044638000
2012-12-06,18.890714645385742,19.761070251464844,18.522499084472656,19.544286727905273,16.75904655456543,1177212400
2012-12-07,19.764286041259766,19.828571319580078,18.928571701049805,19.04464340209961,16.33060646057129,787040800
2012-12-10,18.75,19.232500076293945,18.627857208251953,18.922143936157227,16.22556495666504,630484400
2012-12-11,19.27750015258789,19.62714385986328,19.19178581237793,19.335357666015625,16.57988929748535,592345600
2012-12-12,19.563213348388672,19.571428298950195,19.15250015258789,19.25,16.50669288635254,487144000
2012-12-13,18.969642639160156,19.20142936706543,18.7785701751709,18.917499542236328,16.221580505371094,625259600
2012-12-14,18.383928298950195,18.504642486572266,18.056428909301758,18.206785202026367,15.61214542388916,1009579200
2012-12-17,18.176071166992188,18.571428298950195,17.901071548461914,18.52964210510254,15.888998031616211,757607200
2012-12-18,18.75,19.10357093811035,18.58035659790039,19.06785774230957,16.350507736206055,625685200
2012-12-19,18.98107147216797,19.060714721679688,18.76785659790039,18.796785354614258,16.11806869506836,449369200
2012-12-20,18.928571701049805,18.935714721679688,18.531429290771484,18.633214950561523,15.977810859680176,481689600
2012-12-21,18.302499771118164,18.559642791748047,18.222856521606445,18.547500610351562,15.90430736541748,596268400
2012-12-24,18.58392906188965,18.72321319580078,18.52535629272461,18.577499389648438,15.930024147033691,175753200
2012-12-26,18.53571319580078,18.552143096923828,18.25428581237793,18.321428298950195,15.710455894470215,302436400
2012-12-27,18.340713500976562,18.4375,18.023571014404297,18.395000457763672,15.773540496826172,455120400
2012-12-28,18.22464370727539,18.374286651611328,18.14714241027832,18.199642181396484,15.606026649475098,354278400
2012-12-31,18.233213424682617,19.121429443359375,18.178571701049805,19.006071090698242,16.297527313232422,659492400
2013-01-02,19.779285430908203,19.821428298950195,19.343929290771484,19.608213424682617,16.813858032226562,560518000
2013-01-03,19.567142486572266,19.631071090698242,19.321428298950195,19.360713958740234,16.60162925720215,352965200
2013-01-04,19.177499771118164,19.236785888671875,18.77964210510254,18.821428298950195,16.139198303222656,594333600
2013-01-07,18.64285659790039,18.9035701751709,18.399999618530273,18.71071434020996,16.04426383972168,484156400
2013-01-08,18.90035629272461,18.996070861816406,18.616071701049805,18.761070251464844,16.087440490722656,458707200
2013-01-09,18.66071319580078,18.750356674194336,18.428213119506836,18.467857360839844,15.836014747619629,407604400
2013-01-10,18.876785278320312,18.882856369018555,18.411428451538086,18.696786880493164,16.03232192993164,601146000
2013-01-11,18.60714340209961,18.761428833007812,18.536428451538086,18.582143783569336,15.934012413024902,350506800
2013-01-14,17.952856063842773,18.125,17.80392837524414,17.91964340209961,15.365924835205078,734207600
2013-01-15,17.796428680419922,17.82107162475586,17.26357078552246,17.354286193847656,14.881139755249023,876772400
2013-01-16,17.665714263916016,18.194286346435547,17.58928680419922,18.074642181396484,15.498838424682617,690804800
2013-01-17,18.225357055664062,18.241071701049805,17.929643630981445,17.952856063842773,15.394405364990234,453678400
2013-01-18,17.804285049438477,17.93642807006836,17.72857093811035,17.85714340209961,15.312334060668945,472922800
2013-01-22,18.020000457763672,18.13857078552246,17.736785888671875,18.02750015258789,15.458419799804688,461546400
2013-01-23,18.171785354614258,18.392499923706055,18.02750015258789,18.357500076293945,15.74138069152832,861509600
2013-01-24,16.428571701049805,16.633214950561523,16.08035659790039,16.08928680419922,13.796414375305176,1460852400
2013-01-25,16.131786346435547,16.293928146362305,15.535714149475098,15.710000038146973,13.47117805480957,1208026400
2013-01-28,15.636786460876465,16.186071395874023,15.566429138183594,16.065357208251953,13.77589225769043,785517600
2013-01-29,16.375,16.435714721679688,16.14714241027832,16.366785049438477,14.034368515014648,571158000
2013-01-30,16.321428298950195,16.52142906188965,16.23214340209961,16.315357208251953,13.990267753601074,417155200
2013-01-31,16.320714950561523,16.402856826782227,16.249286651611328,16.267499923706055,13.949228286743164,319334400
2013-02-01,16.396785736083984,16.40999984741211,16.012500762939453,16.200714111328125,13.891958236694336,539484400
2013-02-04,16.211071014404297,16.283571243286133,15.785714149475098,15.79714298248291,13.54590129852295,477117200
2013-02-05,15.858928680419922,16.419286727905273,15.793571472167969,16.351428985595703,14.021199226379395,573347600
