Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-04 00:00:00-05:00,21.61498672257684,21.706382657158606,21.180859301863926,21.20370864868164,77850000,0.0,0.0
2010-02-05 00:00:00-05:00,21.325562623591356,21.538818772795192,20.99806267944173,21.340795516967773,80960100,0.0,0.0
2010-02-08 00:00:00-05:00,21.3331869012126,21.38650059491165,20.99807038736103,21.112314224243164,52820600,0.0,0.0
2010-02-09 00:00:00-05:00,21.302715591172504,21.584518338408213,21.135158103947028,21.333181381225586,59195800,0.0,0.0
2010-02-10 00:00:00-05:00,21.348416996327412,21.50835805641826,21.203707380514974,21.317951202392578,48591300,0.0,0.0
2010-02-11 00:00:00-05:00,21.27225775039867,21.63022217671249,21.097083762161432,21.416967391967773,65993700,0.0,0.0
2010-02-12 00:00:00-05:00,21.180855212215562,21.371262040865044,21.005681278503353,21.27225112915039,81117200,0.0,0.0
2010-02-16 00:00:00-05:00,21.524765097406487,21.708411734665766,21.440595303101635,21.69310760498047,51935600,0.13,0.0
2010-02-17 00:00:00-05:00,21.830840020325727,21.922661871764117,21.700757847886333,21.876750946044922,45882900,0.0,0.0
2010-02-18 00:00:00-05:00,21.876755048393928,22.213438638927933,21.815539982795226,22.167526245117188,42856500,0.0,0.0
2010-02-19 00:00:00-05:00,22.029798076750666,22.129272031969986,21.95327886378364,22.014493942260742,44451800,0.0,0.0
2010-02-22 00:00:00-05:00,22.06805417366198,22.144573376990166,21.922667833286667,21.983882904052734,36707100,0.0,0.0
2010-02-23 00:00:00-05:00,21.94561367299316,22.060391694064787,21.494152191893935,21.677797317504883,52266200,0.0,0.0
2010-02-24 00:00:00-05:00,21.823188380680016,22.029789739658693,21.716060939275124,21.907358169555664,43165900,0.0,0.0
2010-02-25 00:00:00-05:00,21.631892830900625,21.92266400134388,21.44059558575891,21.8844051361084,48735300,0.0,0.0
2010-02-26 00:00:00-05:00,21.922661265089523,22.07569962589443,21.815535288215273,21.937965393066406,40370600,0.0,0.0
2010-03-01 00:00:00-05:00,22.01448660507513,22.228738578595873,21.83084143085074,22.20578384399414,43805400,0.0,0.0
2010-03-02 00:00:00-05:00,22.251704532312775,22.420045650982626,21.608945410871165,21.777286529541016,93123900,0.0,0.0
2010-03-03 00:00:00-05:00,21.81554686979513,21.892066090820606,21.693116699947467,21.777286529541016,48442100,0.0,0.0
2010-03-04 00:00:00-05:00,21.777275994585615,21.922662298253798,21.631891150399472,21.907358169555664,42890600,0.0,0.0
2010-03-05 00:00:00-05:00,21.930313935964318,21.94561806436472,21.746668773605528,21.876750946044922,56001800,0.0,0.0
2010-03-08 00:00:00-05:00,21.823188380680016,22.13691572158154,21.807884251981882,21.907358169555664,39414500,0.0,0.0
2010-03-09 00:00:00-05:00,21.85380175451673,22.27465666346058,21.84614968786512,22.037446975708008,50271600,0.0,0.0
2010-03-10 00:00:00-05:00,22.083356442095404,22.27465370452663,22.037444048284662,22.167526245117188,44891400,0.0,0.0
2010-03-11 00:00:00-05:00,22.106312917663598,22.335870526319788,22.07570611219888,22.328218460083008,35349700,0.0,0.0
2010-03-12 00:00:00-05:00,22.43533259718506,22.481243510830414,22.22108069385233,22.39707374572754,31700200,0.0,0.0
2010-03-15 00:00:00-04:00,22.328212785472676,22.473599088057444,22.198130611471996,22.412384033203125,37512000,0.0,0.0
2010-03-16 00:00:00-04:00,22.511859251763713,22.56542224542322,22.343518206050675,22.473600387573242,36723500,0.0,0.0
2010-03-17 00:00:00-04:00,22.573078169174426,22.856198774824446,22.496558968229902,22.67255210876465,50385700,0.0,0.0
2010-03-18 00:00:00-04:00,22.672552123296416,22.741419258242388,22.573078183642437,22.657249450683594,43845200,0.0,0.0
2010-03-19 00:00:00-04:00,22.772017495075136,22.879143453605206,22.45829022268131,22.641935348510742,81332100,0.0,0.0
2010-03-22 00:00:00-04:00,22.57307036408772,22.726108713060718,22.48889912620438,22.64958953857422,37718200,0.0,0.0
2010-03-23 00:00:00-04:00,22.641943671238185,22.879151863525653,22.50420941136731,22.863847732543945,42026600,0.0,0.0
2010-03-24 00:00:00-04:00,22.74141776618223,22.840893158792014,22.64959589860026,22.687854766845703,33987700,0.0,0.0
2010-03-25 00:00:00-04:00,22.825587434549192,23.391827110057225,22.80263123951483,22.963321685791016,73168700,0.0,0.0
2010-03-26 00:00:00-04:00,23.02453470375456,23.10870595193104,22.641940244017174,22.69550323486328,55595500,0.0,0.0
2010-03-29 00:00:00-04:00,22.733757181684595,22.817928411662063,22.61132709779831,22.641935348510742,33336000,0.0,0.0
2010-03-30 00:00:00-04:00,22.67254519025524,22.84853973656775,22.573071281019402,22.779672622680664,34954800,0.0,0.0
2010-03-31 00:00:00-04:00,22.6801989860145,22.74141404086882,22.320560721180634,22.412384033203125,63760000,0.0,0.0
2010-04-01 00:00:00-04:00,22.458292552260193,22.603678839261597,21.899705054152008,22.31290626525879,74768100,0.0,0.0
2010-04-05 00:00:00-04:00,22.289946334579543,22.519503821769565,22.2134286316645,22.39707374572754,34331200,0.0,0.0
2010-04-06 00:00:00-04:00,22.30526628024405,22.63429789029714,22.175184049745916,22.435348510742188,47366800,0.0,0.0
2010-04-07 00:00:00-04:00,22.312915198977784,22.618990562989886,22.297611065906565,22.458301544189453,58318800,0.0,0.0
2010-04-08 00:00:00-04:00,22.435343132903434,22.940367798608612,22.420039001340896,22.89445686340332,63713800,0.0,0.0
2010-04-09 00:00:00-04:00,22.917406664475497,23.269392835280243,22.879146346247648,23.215829849243164,54752500,0.0,0.0
2010-04-12 00:00:00-04:00,23.14696420173307,23.330609362410634,23.116355945212476,23.20052719116211,37068800,0.0,0.0
2010-04-13 00:00:00-04:00,23.070447390064313,23.338263824205725,23.05514326023174,23.300004959106445,41374600,0.0,0.0
2010-04-14 00:00:00-04:00,23.560171330897422,23.72086032935121,23.46069593801265,23.583126068115234,68941200,0.0,0.0
2010-04-15 00:00:00-04:00,23.583121439319648,23.682596812679815,23.498950194089044,23.621381759643555,52745400,0.0,0.0
2010-04-16 00:00:00-04:00,23.560167045356838,23.705551886232065,23.4147807449996,23.46834373474121,88703100,0.0,0.0
2010-04-19 00:00:00-04:00,23.544865375254364,23.91215573710051,23.537213310280634,23.751466751098633,64970300,0.0,0.0
2010-04-20 00:00:00-04:00,23.88920089765334,24.05754341766287,23.820333768464394,23.996328353881836,52199500,0.0,0.0
2010-04-21 00:00:00-04:00,23.973371505737305,24.10345369516989,23.896852313221274,23.973371505737305,55343100,0.0,0.0
2010-04-22 00:00:00-04:00,23.751464528373507,24.12640692010528,23.644337088248697,24.01927947998047,84847600,0.0,0.0
2010-04-23 00:00:00-04:00,23.812681977680953,24.164668212037416,23.453042218815153,23.690250396728516,126766600,0.0,0.0
2010-04-26 00:00:00-04:00,23.720857663114785,23.93511109645325,23.613731676186607,23.805028915405273,63649300,0.0,0.0
2010-04-27 00:00:00-04:00,23.68259446043087,23.912150521645934,23.5295561132996,23.606075286865234,68730900,0.0,0.0
2010-04-28 00:00:00-04:00,23.659644863288563,23.72085992730231,23.43008873810757,23.651992797851562,64557900,0.0,0.0
2010-04-29 00:00:00-04:00,23.66729272383025,24.049887170812358,23.468343436261716,23.720855712890625,52665200,0.0,0.0
2010-04-30 00:00:00-04:00,23.774422846624706,23.782074912036197,23.353569465368423,23.368873596191406,63214800,0.0,0.0
2010-05-03 00:00:00-04:00,23.46833749319195,23.766760619231743,23.39947039341636,23.613723754882812,43989500,0.0,0.0
2010-05-04 00:00:00-04:00,23.353568051373607,23.376522786735986,22.764372185703216,23.055143356323242,82085600,0.0,0.0
2010-05-05 00:00:00-04:00,22.77967772784968,23.024537983443157,22.71846266395131,22.840892791748047,66833800,0.0,0.0
2010-05-06 00:00:00-04:00,22.641942372271423,22.863846420846563,21.35642463320302,22.1751766204834,128613000,0.0,0.0
2010-05-07 00:00:00-04:00,22.136918392774888,22.152222523319725,20.904963614077772,21.585981369018555,173718100,0.0,0.0
2010-05-10 00:00:00-04:00,22.198126655944538,22.557764856693776,21.96856914653462,22.144563674926758,86653300,0.0,0.0
2010-05-11 00:00:00-04:00,21.94562068420489,22.68785348644706,21.861449427436433,22.098657608032227,63789400,0.0,0.0
2010-05-12 00:00:00-04:00,22.175174884461324,22.63428853525498,22.129263957226573,22.527162551879883,47146800,0.0,0.0
2010-05-13 00:00:00-04:00,22.38943438207909,22.749072751992212,22.328219309338934,22.374130249023438,45188800,0.0,0.0
2010-05-14 00:00:00-04:00,22.343510785635363,22.351161388346952,21.915004059704756,22.13690948486328,63334000,0.0,0.0
2010-05-17 00:00:00-04:00,22.282297888676354,22.366467661926396,21.769621348320506,22.144563674926758,46053300,0.0,0.0
2010-05-18 00:00:00-04:00,22.190687920793806,22.29061070301335,21.829425360771932,21.983154296875,52690600,0.13,0.0
2010-05-19 00:00:00-04:00,21.921660161230772,22.052329300083635,21.360552109831616,21.706439971923828,61746700,0.0,0.0
2010-05-20 00:00:00-04:00,21.252943035526954,21.398985371250536,20.784072588310806,20.83787727355957,87991100,0.0,0.0
2010-05-21 00:00:00-04:00,20.468930755758297,20.837879938779427,20.32288986742342,20.630346298217773,117596300,0.0,0.0
2010-05-24 00:00:00-04:00,20.638028979823588,20.645715572394764,20.184530280597773,20.192216873168945,73711700,0.0,0.0
2010-05-25 00:00:00-04:00,19.715660700035876,20.238337327410218,19.508127074566453,20.038490295410156,98373600,0.0,0.0
2010-05-26 00:00:00-04:00,20.161476482780813,20.45356122284725,18.877844464022036,19.22373390197754,176684100,0.0,0.0
2010-05-27 00:00:00-04:00,19.77714471917352,20.261389667444746,19.77714471917352,19.984678268432617,136433600,0.0,0.0
2010-05-28 00:00:00-04:00,19.86170187744297,20.07692208374299,19.723346135254943,19.830955505371094,67496900,0.0,0.0
2010-06-01 00:00:00-04:00,19.623426879666656,20.222966581981197,19.615740285269293,19.900136947631836,76152400,0.0,0.0
2010-06-02 00:00:00-04:00,20.030806112547015,20.35363574677221,19.777154361803504,20.3382625579834,65718800,0.0,0.0
2010-06-03 00:00:00-04:00,20.407431969698525,20.69951657116057,20.299822624984806,20.64571189880371,67837000,0.0,0.0
2010-06-04 00:00:00-04:00,20.061543531230154,20.422804510030893,19.692595961467614,19.823265075683594,89832200,0.0,0.0
2010-06-07 00:00:00-04:00,19.8463326483597,19.85401924291022,19.400520426905604,19.438953399658203,80456200,0.0,0.0
2010-06-08 00:00:00-04:00,19.408207538971894,19.415894133727377,18.94702211611935,19.30059814453125,87355000,0.0,0.0
2010-06-09 00:00:00-04:00,19.38514307040292,19.61573645914172,19.023882000600135,19.054628372192383,87794000,0.0,0.0
2010-06-10 00:00:00-04:00,19.31596817054291,19.33134135870292,19.0469447080823,19.216045379638672,78930900,0.0,0.0
2010-06-11 00:00:00-04:00,19.246787796477538,19.76946289178107,19.039254197215296,19.723344802856445,68057700,0.0,0.0
2010-06-14 00:00:00-04:00,19.877076185048175,19.953939187429462,19.57730490470353,19.600364685058594,50972400,0.0,0.0
2010-06-15 00:00:00-04:00,19.79252366694593,20.48430089995574,19.784837074059766,20.430496215820312,81641500,0.0,0.0
2010-06-16 00:00:00-04:00,20.345945913546522,20.430496972357503,20.161472075650725,20.230649948120117,48698000,0.0,0.0
2010-06-17 00:00:00-04:00,20.415121974807903,20.499673026117602,20.01542942786117,20.269081115722656,47995500,0.0,0.0
2010-06-18 00:00:00-04:00,20.26908083270263,20.39206337867173,20.115351917207466,20.322885513305664,52075600,0.0,0.0
2010-06-21 00:00:00-04:00,20.58422537911776,20.668774969706533,19.900133265026422,19.946252822875977,54625300,0.0,0.0
2010-06-22 00:00:00-04:00,20.10766543457782,20.330572216655725,19.80020906797692,19.80789566040039,55985400,0.0,0.0
2010-06-23 00:00:00-04:00,19.815587328389064,19.815587328389064,19.38514683882716,19.45432472229004,61466200,0.0,0.0
2010-06-24 00:00:00-04:00,19.569619910911424,19.769466958787817,19.16224068714655,19.216045379638672,85243400,0.0,0.0
2010-06-25 00:00:00-04:00,19.254474688604713,19.30059424782626,18.685679986148667,18.854782104492188,156256700,0.0,0.0
2010-06-28 00:00:00-04:00,18.839411247698834,18.916275723171786,18.53964140602904,18.68568229675293,73784800,0.0,0.0
2010-06-29 00:00:00-04:00,18.547319986625237,18.60112612670946,17.763306718560102,17.917034149169922,119882100,0.0,0.0
2010-06-30 00:00:00-04:00,17.90934862970743,18.201433257663645,17.640325243520785,17.686443328857422,81050500,0.0,0.0
2010-07-01 00:00:00-04:00,17.747945472899755,17.92473279673807,17.471233859192207,17.80175018310547,92239400,0.0,0.0
2010-07-02 00:00:00-04:00,17.95546554007244,18.04770169717886,17.717185624401743,17.886287689208984,62485100,0.0,0.0
2010-07-06 00:00:00-04:00,18.21680580945545,18.516575552844717,18.124568175914742,18.30904197692871,73592000,0.0,0.0
2010-07-07 00:00:00-04:00,18.30904608951297,18.69336696113522,18.147632027144162,18.677993774414062,79965300,0.0,0.0
2010-07-08 00:00:00-04:00,18.908586972090585,18.92396015864512,18.424341858097005,18.762544631958008,50758100,0.0,0.0
2010-07-09 00:00:00-04:00,18.701050107690357,18.7625413771737,18.562694384835957,18.654932022094727,53806100,0.0,0.0
2010-07-12 00:00:00-04:00,18.777925928016618,19.13150057506044,18.770239331419788,19.08538246154785,49854200,0.0,0.0
2010-07-13 00:00:00-04:00,19.323654153651425,19.44663672290724,19.139180299767702,19.315967559814453,61928700,0.0,0.0
2010-07-14 00:00:00-04:00,19.600363085997056,19.684914140999876,19.308279889000993,19.554244995117188,72808100,0.0,0.0
2010-07-15 00:00:00-04:00,19.60035898678591,19.669536841671718,19.200665039905086,19.60804557800293,56934700,0.0,0.0
2010-07-16 00:00:00-04:00,19.60805114298227,19.707973925027968,19.123806021347537,19.131492614746094,65064800,0.0,0.0
2010-07-19 00:00:00-04:00,19.18529250862113,19.44663075460017,19.146861017299035,19.392826080322266,38181800,0.0,0.0
2010-07-20 00:00:00-04:00,19.108432529726468,19.584989547729492,18.985449978882613,19.584989547729492,45530700,0.0,0.0
2010-07-21 00:00:00-04:00,19.677226680378705,19.715658176739094,19.2006682087448,19.308279037475586,73297300,0.0,0.0
2010-07-22 00:00:00-04:00,19.608048375897372,19.976996010555666,19.57730200664206,19.8617000579834,73016400,0.0,0.0
2010-07-23 00:00:00-04:00,19.86170380900645,20.000059564649668,19.408205039317174,19.83864402770996,108520100,0.0,0.0
2010-07-26 00:00:00-04:00,19.877076294725846,20.138414609254063,19.83095673376124,20.06155014038086,67249900,0.0,0.0
2010-07-27 00:00:00-04:00,20.092292830333818,20.169157290722083,19.953937094848474,20.107666015625,60672100,0.0,0.0
2010-07-28 00:00:00-04:00,20.038489006439676,20.130726656071076,19.854015173244573,19.946252822875977,69704800,0.0,0.0
2010-07-29 00:00:00-04:00,20.084608746720438,20.29982896948003,19.677229548086554,20.00774574279785,69446200,0.0,0.0
2010-07-30 00:00:00-04:00,19.79252593118484,19.86170380900645,19.485069510904278,19.83864402770996,83534800,0.0,0.0
2010-08-02 00:00:00-04:00,19.977007672887495,20.276777617790927,19.792533747864738,20.238346099853516,55044600,0.0,0.0
2010-08-03 00:00:00-04:00,20.13841238620736,20.253708343755935,19.961623687494065,20.107666015625,56877700,0.0,0.0
2010-08-04 00:00:00-04:00,20.099986504345733,20.16916439646026,19.55425142885129,19.777156829833984,78531900,0.0,0.0
2010-08-05 00:00:00-04:00,19.59268444612847,19.661862343562426,19.377464157881914,19.50044822692871,64922100,0.0,0.0
2010-08-06 00:00:00-04:00,19.35439547066324,19.646478629791922,19.231412933549322,19.638792037963867,55982100,0.0,0.0
2010-08-09 00:00:00-04:00,19.63879217661134,19.777147898358145,19.500437920932033,19.684911727905273,57096500,0.0,0.0
2010-08-10 00:00:00-04:00,19.469696822039577,19.477383416001945,19.123807424072467,19.26984977722168,87257700,0.0,0.0
2010-08-11 00:00:00-04:00,18.970080818897777,19.13918149567376,18.877843153158537,19.108436584472656,76746900,0.0,0.0
2010-08-12 00:00:00-04:00,18.770232860319812,18.97007990473428,18.72411476270659,18.824037551879883,70240500,0.0,0.0
2010-08-13 00:00:00-04:00,18.716424613253494,18.962389708555893,18.63187356196794,18.75485610961914,45263500,0.0,0.0
2010-08-16 00:00:00-04:00,18.72411857652882,18.91627906613665,18.677999003453845,18.831727981567383,40909700,0.0,0.0
2010-08-17 00:00:00-04:00,19.094449996948242,19.287635455309374,19.009449397513237,19.094449996948242,52912600,0.13,0.0
2010-08-18 00:00:00-04:00,19.07126760983179,19.279908246830004,18.86262697283357,19.17945098876953,46818900,0.0,0.0
2010-08-19 00:00:00-04:00,19.024904618113677,19.117632812896883,18.70807910992148,18.88581085205078,54064600,0.0,0.0
2010-08-20 00:00:00-04:00,18.78535865691552,18.85490555871242,18.700358034410346,18.723539352416992,49560100,0.0,0.0
2010-08-23 00:00:00-04:00,18.8858151172308,19.040362634735246,18.731266125837937,18.762176513671875,51643000,0.0,0.0
2010-08-24 00:00:00-04:00,18.615359618998227,18.816272766818912,18.54581270344919,18.576723098754883,66522500,0.0,0.0
2010-08-25 00:00:00-04:00,18.545808617274357,18.715811332332866,18.445352802441704,18.623083114624023,47404800,0.0,0.0
2010-08-26 00:00:00-04:00,18.61535031337024,18.69262478911696,18.383528360018115,18.406709671020508,49105300,0.0,0.0
2010-08-27 00:00:00-04:00,18.45307649700528,18.561261368611614,18.167162810496563,18.491714477539062,60939400,0.0,0.0
2010-08-30 00:00:00-04:00,18.3448964955038,18.406715801914295,18.23671307775757,18.267621994018555,45453100,0.0,0.0
2010-08-31 00:00:00-04:00,18.236718309243244,18.337174158269416,18.020349937793632,18.136260986328125,66074600,0.0,0.0
2010-09-01 00:00:00-04:00,18.29080415405706,18.507172455955114,18.190348337322398,18.468534469604492,65235900,0.0,0.0
2010-09-02 00:00:00-04:00,18.453075572532896,18.5071687425702,18.321709393075803,18.499441146850586,48837100,0.0,0.0
2010-09-03 00:00:00-04:00,18.73127281378991,18.89354946008171,18.700363888808436,18.76991081237793,64189100,0.0,0.0
2010-09-07 00:00:00-04:00,18.62308126793945,18.77762877342524,18.48398748128043,18.514896392822266,51928700,0.0,0.0
2010-09-08 00:00:00-04:00,18.599897875257142,18.70035515075672,18.344893099287198,18.491714477539062,65512400,0.0,0.0
2010-09-09 00:00:00-04:00,18.69262925623254,18.708082975964548,18.538080267805388,18.55353546142578,46028900,0.0,0.0
2010-09-10 00:00:00-04:00,18.53035695703793,18.568994950025818,18.383537005350135,18.429901123046875,58284300,0.0,0.0
2010-09-13 00:00:00-04:00,18.700357873697612,19.542646811431624,18.615355778034473,19.403553009033203,114680400,0.0,0.0
2010-09-14 00:00:00-04:00,19.34945580548592,19.58900535607147,19.233543353823446,19.34172821044922,87160400,0.0,0.0
2010-09-15 00:00:00-04:00,19.395824484619606,19.48855269919354,19.25673068887031,19.411279678344727,56201900,0.0,0.0
2010-09-16 00:00:00-04:00,19.364916183917508,19.604467290805534,19.35718858622223,19.573556900024414,44548300,0.0,0.0
2010-09-17 00:00:00-04:00,19.627643963970467,19.728101236341455,19.380366791808353,19.488550186157227,70341600,0.0,0.0
2010-09-20 00:00:00-04:00,19.53491641375093,19.720374299066155,19.403550227416613,19.650827407836914,49838700,0.0,0.0
2010-09-21 00:00:00-04:00,19.64309651020251,19.64309651020251,19.380364181692574,19.43445587158203,52675700,0.0,0.0
2010-09-22 00:00:00-04:00,19.233542429515975,19.295361712950687,18.82399022946901,19.017175674438477,94299400,0.0,0.0
2010-09-23 00:00:00-04:00,18.939909214373085,19.001728523961013,18.823998193131793,18.878089904785156,46201800,0.0,0.0
2010-09-24 00:00:00-04:00,19.040359446110422,19.16399802896401,18.99399534601237,19.148544311523438,51948800,0.0,0.0
2010-09-27 00:00:00-04:00,19.202640661525454,19.310824079271253,19.00172754722002,19.10991096496582,43603300,0.0,0.0
2010-09-28 00:00:00-04:00,19.164005856479044,19.241280370797263,18.816272752880227,19.071277618408203,56041200,0.0,0.0
2010-09-29 00:00:00-04:00,19.032636223605458,19.055819015925316,18.854905904152066,18.932180404663086,44318900,0.0,0.0
2010-09-30 00:00:00-04:00,19.017179601901056,19.187182297983778,18.82399411703457,18.924449920654297,61262700,0.0,0.0
2010-10-01 00:00:00-04:00,19.14082124281591,19.179457756387436,18.777631530134087,18.83945083618164,62672300,0.0,0.0
2010-10-04 00:00:00-04:00,18.51489956077484,18.538082353814087,18.37580722420502,18.47626304626465,98143400,0.0,0.0
2010-10-05 00:00:00-04:00,18.592174907034902,18.89354533466122,18.476263884357987,18.81627082824707,78152900,0.0,0.0
2010-10-06 00:00:00-04:00,18.79308780139353,18.963092008176783,18.646266388413974,18.878089904785156,50489700,0.0,0.0
2010-10-07 00:00:00-04:00,19.02491304849285,19.125368883003645,18.762180590370793,18.955366134643555,50096100,0.0,0.0
2010-10-08 00:00:00-04:00,19.02490315559126,19.04808446556098,18.83171771177444,18.986265182495117,41327800,0.0,0.0
2010-10-11 00:00:00-04:00,19.11763331930888,19.11763331930888,18.932175450941738,19.00172233581543,27587800,0.0,0.0
2010-10-12 00:00:00-04:00,19.048097161442872,19.264465533330593,18.878094388173988,19.187191009521484,50141500,0.0,0.0
2010-10-13 00:00:00-04:00,19.33400635036504,19.73583256813699,19.23354905897781,19.581283569335938,75336500,0.0,0.0
2010-10-14 00:00:00-04:00,19.54264242846179,19.581278932067857,19.31854658065983,19.49627685546875,51949100,0.0,0.0
2010-10-15 00:00:00-04:00,19.596740306611654,19.743560245752704,19.496283007316617,19.7358341217041,68954800,0.0,0.0
2010-10-18 00:00:00-04:00,19.774463943145317,20.052651479153884,19.666280556425587,19.952194213867188,48330500,0.0,0.0
2010-10-19 00:00:00-04:00,19.52718871063899,19.604463197569014,19.279911531573497,19.395822525024414,66150900,0.0,0.0
2010-10-20 00:00:00-04:00,19.519461332403377,19.627644730979842,19.39582274149077,19.55809783935547,56283600,0.0,0.0
2010-10-21 00:00:00-04:00,19.62764745139577,19.735832338855058,19.357187443580255,19.643102645874023,50032400,0.0,0.0
2010-10-22 00:00:00-04:00,19.720375122951893,19.73583031584592,19.527189633441523,19.61219024658203,25837900,0.0,0.0
2010-10-25 00:00:00-04:00,19.504006686256723,19.589008772597634,19.449914985453706,19.465370178222656,50912400,0.0,0.0
2010-10-26 00:00:00-04:00,19.41127375071903,20.068103070688174,19.364908183702333,20.01401138305664,69304200,0.0,0.0
2010-10-27 00:00:00-04:00,19.929020741730017,20.176297993731183,19.797654517368315,20.129932403564453,64805500,0.0,0.0
2010-10-28 00:00:00-04:00,20.253565974144077,20.38493216571593,20.02947157316169,20.307659149169922,80730300,0.0,0.0
2010-10-29 00:00:00-04:00,20.97994752811649,21.018585517095847,20.46221026690168,20.609031677246094,114193200,0.0,0.0
2010-11-01 00:00:00-04:00,20.77130431338389,21.03403671131893,20.632211991437455,20.825397491455078,61912100,0.0,0.0
2010-11-02 00:00:00-04:00,20.91040044389808,21.188588066627833,20.8794915268662,21.1654052734375,54402100,0.0,0.0
2010-11-03 00:00:00-04:00,21.219498261767836,21.242681056354535,20.83312719532147,20.88722038269043,110255300,0.0,0.0
2010-11-04 00:00:00-04:00,21.180865960349497,21.19632115981671,20.871769340450005,20.972225189208984,93599300,0.0,0.0
2010-11-05 00:00:00-04:00,20.995396515037882,21.01085170605928,20.50084219345821,20.748119354248047,110953700,0.0,0.0
2010-11-08 00:00:00-05:00,20.616758763275,22.30906431746011,20.539484261123032,20.717214584350586,71670800,0.0,0.0
2010-11-09 00:00:00-05:00,20.7172126092011,20.949036093555286,20.63993811441637,20.825397491455078,58538600,0.0,0.0
2010-11-10 00:00:00-05:00,20.87175870412726,20.92585040080823,20.717209735991748,20.81766700744629,52277300,0.0,0.0
2010-11-11 00:00:00-05:00,20.616756439208984,20.64766535225238,20.307659939333185,20.616756439208984,62073100,0.0,0.0
2010-11-12 00:00:00-05:00,20.45447999389709,20.493117977823047,20.168566282286903,20.2999324798584,64962200,0.0,0.0
2010-11-15 00:00:00-05:00,20.346293962758836,20.477660143388935,20.222655377917352,20.245838165283203,51794600,0.0,0.0
2010-11-16 00:00:00-05:00,20.24584235398669,20.24584235398669,19.94262021499879,20.067018508911133,65339200,0.16,0.0
2010-11-17 00:00:00-05:00,20.136998142324067,20.14477322314964,19.86487624520921,19.88042640686035,58299700,0.0,0.0
2010-11-18 00:00:00-05:00,19.989263242796614,20.276935138512815,19.91151544449771,20.0903377532959,59514000,0.0,0.0
2010-11-19 00:00:00-05:00,20.059239619818676,20.082564851600733,19.90374252343803,19.973716735839844,52423200,0.0,0.0
2010-11-22 00:00:00-05:00,19.9426283271325,20.012602581289947,19.779356056061946,20.00482749938965,53350500,0.0,0.0
2010-11-23 00:00:00-05:00,19.880423506181334,19.90374874525475,19.50722857867561,19.530553817749023,69742500,0.0,0.0
2010-11-24 00:00:00-05:00,19.592752608467983,19.79489874490416,19.561652290281007,19.724925994873047,56825900,0.0,0.0
2010-11-26 00:00:00-05:00,19.60053152456882,19.75603019181578,19.569432680886543,19.63163185119629,21356500,0.0,0.0
